datetime,visibility,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.sunrise,sys.sunset,weather.id,weather.main,weather.description,weather.icon,extraction_date_time,city_name,sys.type,sys.id,rain.1h,date,time,hour
2023-11-19 09:01:49+08:00,10000.0,122.65,11.15,25.35,26.45,25.35,25.35,1012.0,96.0,1012.0,1006.0,4.01,21.0,10.43,100.0,2023-11-19 05:47:01+08:00,2023-11-19 17:22:32+08:00,501.0,Rain,moderate rain,10d,2023-11-19 09:01:49.241688+08:00,City of Passi,2.0,2073369.0,2.37,2023-11-19,09:01:49,9
2023-11-19 09:01:55+08:00,10000.0,124.0272,10.5208,28.31,33.42,28.03,28.31,1011.0,83.0,1011.0,1011.0,2.24,8.0,2.68,100.0,2023-11-19 05:40:36+08:00,2023-11-19 17:17:56+08:00,500.0,Rain,light rain,10d,2023-11-19 09:01:55.441267+08:00,Danao,2.0,2089763.0,0.22,2023-11-19,09:01:55,9
2023-11-19 09:03:44+08:00,10000.0,125.6842,7.3081,27.06,30.07,27.06,27.06,1010.0,82.0,1010.0,1010.0,3.1,349.0,4.84,68.0,2023-11-19 05:29:23+08:00,2023-11-19 17:15:53+08:00,501.0,Rain,moderate rain,10d,2023-11-19 09:03:44.720013+08:00,Panabo,1.0,8154.0,2.3,2023-11-19,09:03:44,9
2023-11-19 12:00:08+08:00,10000.0,125.6842,7.3081,29.06,33.05,29.06,29.06,1008.0,71.0,1008.0,1007.0,1.68,354.0,3.0,88.0,2023-11-19 05:29:23+08:00,2023-11-19 17:15:53+08:00,501.0,Rain,moderate rain,10d,2023-11-19 12:03:50.137050+08:00,Panabo,1.0,8154.0,1.78,2023-11-19,12:00:08,12
2023-11-19 12:01:54+08:00,8050.0,122.65,11.15,25.35,26.34,25.35,25.35,1010.0,92.0,1010.0,1004.0,4.94,24.0,9.43,100.0,2023-11-19 05:47:01+08:00,2023-11-19 17:22:32+08:00,500.0,Rain,light rain,10d,2023-11-19 12:01:54.768698+08:00,City of Passi,2.0,2073369.0,0.24,2023-11-19,12:01:54,12
2023-11-19 12:02:02+08:00,10000.0,124.0272,10.5208,28.31,33.97,28.31,31.03,1009.0,86.0,1009.0,1009.0,2.68,23.0,4.47,99.0,2023-11-19 05:40:36+08:00,2023-11-19 17:17:56+08:00,500.0,Rain,light rain,10d,2023-11-19 12:02:02.397318+08:00,Danao,2.0,2089763.0,0.45,2023-11-19,12:02:02,12
2023-11-19 15:01:37+08:00,9647.0,123.6402,10.1061,29.98,36.98,29.98,29.98,1008.0,83.0,1008.0,1006.0,3.98,21.0,4.98,96.0,2023-11-19 05:41:33+08:00,2023-11-19 17:20:04+08:00,500.0,Rain,light rain,10d,2023-11-19 15:01:38.067110+08:00,Carcar,1.0,8187.0,0.14,2023-11-19,15:01:37,15
2023-11-19 15:02:03+08:00,7017.0,124.0272,10.5208,28.87,35.24,28.87,30.03,1008.0,84.0,1008.0,1008.0,6.26,15.0,7.15,100.0,2023-11-19 05:40:36+08:00,2023-11-19 17:17:56+08:00,501.0,Rain,moderate rain,10d,2023-11-19 15:02:03.649622+08:00,Danao,2.0,2089763.0,3.87,2023-11-19,15:02:03,15
2023-11-19 15:05:05+08:00,10000.0,123.6333,10.3833,30.05,37.05,28.89,30.05,1008.0,84.0,1008.0,1008.0,5.17,13.0,6.71,96.0,2023-11-19 05:41:58+08:00,2023-11-19 17:19:42+08:00,501.0,Rain,moderate rain,10d,2023-11-19 15:05:05.940438+08:00,Toledo City,1.0,8187.0,1.15,2023-11-19,15:05:05,15
2023-11-20 00:01:14+08:00,9331.0,123.6402,10.1061,25.98,25.98,25.98,25.98,1009.0,88.0,1009.0,1008.0,3.81,9.0,5.34,98.0,2023-11-20 05:41:58+08:00,2023-11-20 17:20:07+08:00,500.0,Rain,light rain,10n,2023-11-20 00:01:14.655047+08:00,Carcar,1.0,8187.0,1.0,2023-11-20,00:01:14,0
2023-11-20 00:01:40+08:00,7572.0,124.0272,10.5208,25.54,26.68,25.54,26.03,1010.0,97.0,1010.0,1009.0,1.79,341.0,1.79,100.0,2023-11-20 05:41:01+08:00,2023-11-20 17:17:58+08:00,500.0,Rain,light rain,10n,2023-11-20 00:01:40.776172+08:00,Danao,2.0,2089763.0,0.36,2023-11-20,00:01:40,0
2023-11-20 00:04:33+08:00,10000.0,123.6333,10.3833,26.05,26.05,25.0,26.05,1010.0,90.0,1010.0,1010.0,4.48,20.0,5.67,100.0,2023-11-20 05:42:24+08:00,2023-11-20 17:19:45+08:00,500.0,Rain,light rain,10n,2023-11-20 00:04:33.617565+08:00,Toledo City,1.0,8187.0,0.32,2023-11-20,00:04:33,0
2023-11-20 03:02:22+08:00,9186.0,124.0272,10.5208,25.54,26.63,25.54,26.03,1008.0,95.0,1008.0,1008.0,6.71,16.0,8.05,100.0,2023-11-20 05:41:01+08:00,2023-11-20 17:17:58+08:00,501.0,Rain,moderate rain,10n,2023-11-20 03:02:22.754357+08:00,Danao,2.0,2089763.0,3.16,2023-11-20,03:02:22,3
2023-11-20 03:05:18+08:00,10000.0,123.6333,10.3833,26.05,26.05,25.56,26.05,1008.0,90.0,1008.0,1008.0,3.46,5.0,4.59,99.0,2023-11-20 05:42:24+08:00,2023-11-20 17:19:45+08:00,501.0,Rain,moderate rain,10n,2023-11-20 03:05:18.580552+08:00,Toledo City,1.0,8187.0,2.37,2023-11-20,03:05:18,3
2023-11-20 06:01:52+08:00,2452.0,122.65,11.15,23.12,24.05,23.12,23.12,1010.0,98.0,1010.0,1004.0,2.85,9.0,7.67,100.0,2023-11-20 05:47:27+08:00,2023-11-20 17:22:34+08:00,500.0,Rain,light rain,10d,2023-11-20 06:01:52.975608+08:00,City of Passi,2.0,2073369.0,0.92,2023-11-20,06:01:52,6
2023-11-20 06:04:52+08:00,10000.0,123.6333,10.3833,25.05,25.96,25.05,25.56,1009.0,90.0,1009.0,1009.0,3.41,11.0,4.36,96.0,2023-11-20 05:42:24+08:00,2023-11-20 17:19:45+08:00,500.0,Rain,light rain,10d,2023-11-20 06:04:52.303823+08:00,Toledo City,1.0,8187.0,0.36,2023-11-20,06:04:52,6
2023-11-20 09:00:21+08:00,10000.0,123.1228,9.5911,25.99,25.99,25.99,25.99,1011.0,83.0,1011.0,1009.0,3.89,37.0,5.88,88.0,2023-11-20 05:43:17+08:00,2023-11-20 17:22:56+08:00,500.0,Rain,light rain,10d,2023-11-20 09:00:21.901861+08:00,Bais,1.0,8185.0,0.36,2023-11-20,09:00:21,9
2023-11-20 09:01:13+08:00,10000.0,123.6402,10.1061,25.98,25.98,25.98,25.98,1011.0,83.0,1011.0,1010.0,4.29,29.0,5.6,100.0,2023-11-20 05:41:58+08:00,2023-11-20 17:20:07+08:00,501.0,Rain,moderate rain,10d,2023-11-20 09:01:14.222762+08:00,Carcar,1.0,8187.0,3.55,2023-11-20,09:01:13,9
2023-11-20 09:04:34+08:00,10000.0,123.6333,10.3833,27.05,30.56,27.05,27.22,1011.0,87.0,1011.0,1011.0,4.64,23.0,5.83,100.0,2023-11-20 05:42:24+08:00,2023-11-20 17:19:45+08:00,500.0,Rain,light rain,10d,2023-11-20 09:04:34.122219+08:00,Toledo City,1.0,8187.0,0.13,2023-11-20,09:04:34,9
2023-11-20 12:01:49+08:00,10000.0,122.65,11.15,24.79,25.7,24.79,24.79,1010.0,91.0,1010.0,1004.0,3.57,21.0,6.31,100.0,2023-11-20 05:47:27+08:00,2023-11-20 17:22:34+08:00,501.0,Rain,moderate rain,10d,2023-11-20 12:01:49.905715+08:00,City of Passi,2.0,2073369.0,1.26,2023-11-20,12:01:49,12
2023-11-20 15:01:47+08:00,10000.0,122.65,11.15,25.35,26.34,25.35,25.35,1009.0,92.0,1009.0,1003.0,3.4,23.0,7.25,100.0,2023-11-20 05:47:27+08:00,2023-11-20 17:22:34+08:00,502.0,Rain,heavy intensity rain,10d,2023-11-20 15:01:47.967815+08:00,City of Passi,2.0,2073369.0,4.21,2023-11-20,15:01:47,15
2023-11-20 21:04:20+08:00,10000.0,125.6842,7.3081,27.06,30.58,27.06,27.06,1011.0,87.0,1011.0,1011.0,0.83,254.0,1.44,99.0,2023-11-20 05:29:44+08:00,2023-11-20 17:15:59+08:00,500.0,Rain,light rain,10n,2023-11-20 21:04:20.858151+08:00,Panabo,1.0,8154.0,0.13,2023-11-20,21:04:20,21
2023-11-20 21:05:28+08:00,10000.0,123.6333,10.3833,27.05,29.85,26.67,27.05,1012.0,80.0,1012.0,1012.0,2.98,7.0,3.88,100.0,2023-11-20 05:42:24+08:00,2023-11-20 17:19:45+08:00,500.0,Rain,light rain,10n,2023-11-20 21:05:28.287802+08:00,Toledo City,1.0,8187.0,0.32,2023-11-20,21:05:28,21
2023-11-21 00:00:00+08:00,10000.0,121.5911,14.0289,25.5,26.56,25.5,25.5,1013.0,94.0,1013.0,990.0,2.96,31.0,6.96,100.0,2023-11-21 05:56:26+08:00,2023-11-21 17:22:32+08:00,500.0,Rain,light rain,10n,2023-11-21 00:04:52.740171+08:00,Tayabas,2.0,2011004.0,0.22,2023-11-21,00:00:00,0
2023-11-21 00:03:43+08:00,10000.0,125.6842,7.3081,26.06,26.06,26.06,26.06,1010.0,91.0,1010.0,1010.0,1.42,327.0,1.43,100.0,2023-11-21 05:30:07+08:00,2023-11-21 17:16:06+08:00,501.0,Rain,moderate rain,10n,2023-11-21 00:03:43.450781+08:00,Panabo,1.0,8154.0,3.39,2023-11-21,00:03:43,0
2023-11-21 09:01:15+08:00,10000.0,123.6402,10.1061,27.98,31.6,27.98,27.98,1011.0,77.0,1011.0,1009.0,0.96,342.0,1.15,100.0,2023-11-21 05:42:23+08:00,2023-11-21 17:20:11+08:00,500.0,Rain,light rain,10d,2023-11-21 09:01:15.157841+08:00,Carcar,1.0,8187.0,0.13,2023-11-21,09:01:15,9
2023-11-21 09:01:38+08:00,10000.0,122.65,11.15,24.79,25.86,24.79,24.79,1011.0,97.0,1011.0,1005.0,3.57,350.0,8.65,100.0,2023-11-21 05:47:53+08:00,2023-11-21 17:22:36+08:00,501.0,Rain,moderate rain,10d,2023-11-21 09:01:38.832498+08:00,City of Passi,2.0,2073369.0,2.9,2023-11-21,09:01:38,9
2023-11-21 09:01:48+08:00,10000.0,124.0272,10.5208,27.76,32.23,27.76,28.03,1011.0,85.0,1011.0,1010.0,4.02,14.0,7.15,100.0,2023-11-21 05:41:27+08:00,2023-11-21 17:18:02+08:00,501.0,Rain,moderate rain,10d,2023-11-21 09:01:48.203577+08:00,Danao,2.0,2089763.0,3.87,2023-11-21,09:01:48,9
2023-11-21 09:04:55+08:00,10000.0,123.6333,10.3833,28.05,32.71,27.78,28.05,1011.0,83.0,1011.0,1011.0,2.25,349.0,2.32,100.0,2023-11-21 05:42:49+08:00,2023-11-21 17:19:48+08:00,501.0,Rain,moderate rain,10d,2023-11-21 09:04:55.345410+08:00,Toledo City,1.0,8187.0,2.73,2023-11-21,09:04:55,9
2023-11-21 12:01:27+08:00,10000.0,122.65,11.15,25.35,26.42,25.35,25.35,1009.0,95.0,1009.0,1003.0,4.53,360.0,9.22,100.0,2023-11-21 05:47:53+08:00,2023-11-21 17:22:36+08:00,502.0,Rain,heavy intensity rain,10d,2023-11-21 12:01:27.521432+08:00,City of Passi,2.0,2073369.0,4.21,2023-11-21,12:01:27,12
2023-11-21 12:03:16+08:00,10000.0,125.6842,7.3081,31.06,38.06,31.06,31.06,1009.0,72.0,1009.0,1008.0,5.01,166.0,6.31,66.0,2023-11-21 05:30:07+08:00,2023-11-21 17:16:06+08:00,500.0,Rain,light rain,10d,2023-11-21 12:03:16.208160+08:00,Panabo,1.0,8154.0,0.26,2023-11-21,12:03:16,12
2023-11-21 15:01:41+08:00,10000.0,122.65,11.15,25.35,26.32,25.35,25.35,1008.0,91.0,1008.0,1002.0,3.75,9.0,7.55,100.0,2023-11-21 05:47:53+08:00,2023-11-21 17:22:36+08:00,501.0,Rain,moderate rain,10d,2023-11-21 15:01:41.928115+08:00,City of Passi,2.0,2073369.0,1.22,2023-11-21,15:01:41,15
2023-11-21 18:01:26+08:00,10000.0,123.6402,10.1061,27.98,32.84,27.98,27.98,1009.0,85.0,1009.0,1008.0,3.29,357.0,4.39,100.0,2023-11-21 05:42:23+08:00,2023-11-21 17:20:11+08:00,500.0,Rain,light rain,10n,2023-11-21 18:01:26.774571+08:00,Carcar,1.0,8187.0,0.38,2023-11-21,18:01:26,18
2023-11-21 18:01:54+08:00,10000.0,124.0272,10.5208,27.76,31.79,27.76,28.03,1009.0,82.0,1009.0,1009.0,0.89,342.0,0.89,100.0,2023-11-21 05:41:27+08:00,2023-11-21 17:18:02+08:00,501.0,Rain,moderate rain,10n,2023-11-21 18:01:54.493200+08:00,Danao,2.0,2089763.0,2.05,2023-11-21,18:01:54,18
2023-11-21 18:04:45+08:00,10000.0,123.6333,10.3833,28.05,33.38,27.78,28.05,1009.0,87.0,1009.0,1009.0,4.45,13.0,5.63,100.0,2023-11-21 05:42:49+08:00,2023-11-21 17:19:48+08:00,500.0,Rain,light rain,10n,2023-11-21 18:04:45.760703+08:00,Toledo City,1.0,8187.0,0.36,2023-11-21,18:04:45,18
2023-11-21 21:00:14+08:00,3890.0,125.6842,7.3081,28.06,35.06,28.06,28.06,1011.0,96.0,1011.0,1011.0,1.62,266.0,1.41,100.0,2023-11-21 05:30:07+08:00,2023-11-21 17:16:06+08:00,501.0,Rain,moderate rain,10n,2023-11-21 21:03:59.558153+08:00,Panabo,1.0,8154.0,3.19,2023-11-21,21:00:14,21
2023-11-21 21:02:05+08:00,10000.0,124.0272,10.5208,27.2,30.73,27.03,27.2,1011.0,85.0,1011.0,1010.0,0.89,29.0,0.89,100.0,2023-11-21 05:41:27+08:00,2023-11-21 17:18:02+08:00,500.0,Rain,light rain,10n,2023-11-21 21:02:05.524374+08:00,Danao,2.0,2089763.0,0.24,2023-11-21,21:02:05,21
2023-11-21 21:05:06+08:00,10000.0,123.6333,10.3833,28.05,33.21,27.22,28.05,1011.0,86.0,1011.0,1011.0,3.85,12.0,4.91,100.0,2023-11-21 05:42:49+08:00,2023-11-21 17:19:48+08:00,500.0,Rain,light rain,10n,2023-11-21 21:05:07.070181+08:00,Toledo City,1.0,8187.0,0.27,2023-11-21,21:05:06,21
2023-11-22 00:00:22+08:00,10000.0,123.1228,9.5911,25.99,25.99,25.99,25.99,1010.0,88.0,1010.0,1009.0,3.15,23.0,3.78,100.0,2023-11-22 05:44:07+08:00,2023-11-22 17:23:07+08:00,500.0,Rain,light rain,10n,2023-11-22 00:00:22.729712+08:00,Bais,1.0,8185.0,0.56,2023-11-22,00:00:22,0
2023-11-22 00:01:14+08:00,10000.0,123.6402,10.1061,26.98,29.88,26.98,26.98,1010.0,82.0,1010.0,1008.0,5.23,17.0,5.72,100.0,2023-11-22 05:42:49+08:00,2023-11-22 17:20:16+08:00,500.0,Rain,light rain,10n,2023-11-22 00:01:14.730198+08:00,Carcar,1.0,8187.0,0.56,2023-11-22,00:01:14,0
2023-11-22 00:01:42+08:00,10000.0,124.0272,10.5208,26.65,26.65,26.65,27.03,1010.0,88.0,1010.0,1010.0,0.45,343.0,0.89,100.0,2023-11-22 05:41:53+08:00,2023-11-22 17:18:06+08:00,500.0,Rain,light rain,10n,2023-11-22 00:01:42.658443+08:00,Danao,2.0,2089763.0,0.95,2023-11-22,00:01:42,0
2023-11-22 00:04:40+08:00,10000.0,123.1583,9.5153,26.01,26.01,26.01,26.01,1010.0,86.0,1010.0,1009.0,3.29,10.0,3.89,100.0,2023-11-22 05:43:52+08:00,2023-11-22 17:23:05+08:00,501.0,Rain,moderate rain,10n,2023-11-22 00:04:40.689252+08:00,Tanjay,1.0,8185.0,1.54,2023-11-22,00:04:40,0
2023-11-22 00:04:46+08:00,10000.0,123.6333,10.3833,27.05,30.56,26.67,27.05,1010.0,87.0,1010.0,1010.0,2.94,8.0,3.64,100.0,2023-11-22 05:43:15+08:00,2023-11-22 17:19:53+08:00,500.0,Rain,light rain,10n,2023-11-22 00:04:46.969026+08:00,Toledo City,1.0,8187.0,0.18,2023-11-22,00:04:46,0
2023-11-22 03:00:32+08:00,10000.0,123.1228,9.5911,24.99,25.95,24.99,24.99,1010.0,92.0,1010.0,1008.0,1.7,64.0,1.81,100.0,2023-11-22 05:44:07+08:00,2023-11-22 17:23:07+08:00,501.0,Rain,moderate rain,10n,2023-11-22 03:00:33.551997+08:00,Bais,1.0,8185.0,1.59,2023-11-22,03:00:32,3
2023-11-22 03:01:24+08:00,10000.0,123.6402,10.1061,26.98,30.37,26.98,26.98,1009.0,87.0,1009.0,1008.0,2.0,354.0,2.67,100.0,2023-11-22 05:42:49+08:00,2023-11-22 17:20:16+08:00,501.0,Rain,moderate rain,10n,2023-11-22 03:01:24.657008+08:00,Carcar,1.0,8187.0,2.3,2023-11-22,03:01:24,3
2023-11-22 03:01:50+08:00,10000.0,124.0272,10.5208,26.65,26.65,26.65,27.03,1009.0,90.0,1009.0,1009.0,1.34,14.0,1.79,100.0,2023-11-22 05:41:53+08:00,2023-11-22 17:18:06+08:00,500.0,Rain,light rain,10n,2023-11-22 03:01:50.269449+08:00,Danao,2.0,2089763.0,0.12,2023-11-22,03:01:50,3
2023-11-22 03:04:37+08:00,10000.0,123.1583,9.5153,25.01,25.84,25.01,25.01,1009.0,87.0,1009.0,1008.0,3.03,16.0,3.9,100.0,2023-11-22 05:43:52+08:00,2023-11-22 17:23:05+08:00,500.0,Rain,light rain,10n,2023-11-22 03:04:37.465701+08:00,Tanjay,1.0,8185.0,0.21,2023-11-22,03:04:37,3
2023-11-22 03:04:42+08:00,10000.0,123.6333,10.3833,27.05,30.77,26.67,27.05,1009.0,89.0,1009.0,1009.0,2.71,2.0,3.55,100.0,2023-11-22 05:43:15+08:00,2023-11-22 17:19:53+08:00,500.0,Rain,light rain,10n,2023-11-22 03:04:42.821788+08:00,Toledo City,1.0,8187.0,0.49,2023-11-22,03:04:42,3
2023-11-22 06:00:44+08:00,10000.0,123.1228,9.5911,25.99,25.99,25.99,25.99,1010.0,96.0,1010.0,1009.0,1.82,73.0,2.01,100.0,2023-11-22 05:44:07+08:00,2023-11-22 17:23:07+08:00,500.0,Rain,light rain,10d,2023-11-22 06:00:44.921996+08:00,Bais,1.0,8185.0,0.19,2023-11-22,06:00:44,6
2023-11-22 06:01:44+08:00,10000.0,123.6402,10.1061,25.98,25.98,25.98,25.98,1010.0,87.0,1010.0,1008.0,1.86,9.0,1.98,100.0,2023-11-22 05:42:49+08:00,2023-11-22 17:20:16+08:00,501.0,Rain,moderate rain,10d,2023-11-22 06:01:45.032161+08:00,Carcar,1.0,8187.0,1.04,2023-11-22,06:01:44,6
2023-11-22 06:05:06+08:00,10000.0,123.1583,9.5153,26.01,26.01,26.01,26.01,1010.0,88.0,1010.0,1009.0,1.95,19.0,2.81,100.0,2023-11-22 05:43:52+08:00,2023-11-22 17:23:05+08:00,500.0,Rain,light rain,10d,2023-11-22 06:05:06.667720+08:00,Tanjay,1.0,8185.0,0.32,2023-11-22,06:05:06,6
2023-11-22 06:05:12+08:00,10000.0,123.6333,10.3833,27.05,30.77,26.11,27.05,1010.0,89.0,1010.0,1010.0,2.28,11.0,2.63,100.0,2023-11-22 05:43:15+08:00,2023-11-22 17:19:53+08:00,500.0,Rain,light rain,10d,2023-11-22 06:05:12.550272+08:00,Toledo City,1.0,8187.0,0.49,2023-11-22,06:05:12,6
2023-11-22 09:01:43+08:00,10000.0,123.6402,10.1061,27.98,32.2,27.98,27.98,1011.0,81.0,1011.0,1010.0,1.5,12.0,1.27,100.0,2023-11-22 05:42:49+08:00,2023-11-22 17:20:16+08:00,500.0,Rain,light rain,10d,2023-11-22 09:01:43.857892+08:00,Carcar,1.0,8187.0,0.14,2023-11-22,09:01:43,9
2023-11-22 12:01:32+08:00,10000.0,122.65,11.15,27.01,29.48,27.01,27.01,1009.0,77.0,1009.0,1003.0,2.73,14.0,3.03,96.0,2023-11-22 05:48:20+08:00,2023-11-22 17:22:40+08:00,500.0,Rain,light rain,10d,2023-11-22 12:01:32.424429+08:00,City of Passi,2.0,2073369.0,0.18,2023-11-22,12:01:32,12
2023-11-22 12:01:40+08:00,10000.0,124.0272,10.5208,27.76,32.84,27.76,30.03,1009.0,89.0,1009.0,1009.0,3.58,37.0,5.81,95.0,2023-11-22 05:41:53+08:00,2023-11-22 17:18:06+08:00,500.0,Rain,light rain,10d,2023-11-22 12:01:40.121978+08:00,Danao,2.0,2089763.0,0.86,2023-11-22,12:01:40,12
2023-11-22 15:00:18+08:00,10000.0,123.1228,9.5911,29.99,36.27,29.99,29.99,1008.0,75.0,1008.0,1006.0,1.73,77.0,1.91,92.0,2023-11-22 05:44:07+08:00,2023-11-22 17:23:07+08:00,500.0,Rain,light rain,10d,2023-11-22 15:00:18.634001+08:00,Bais,1.0,8185.0,0.49,2023-11-22,15:00:18,15
2023-11-23 18:04:56+08:00,10000.0,121.5911,14.0289,26.61,26.61,26.61,26.61,1010.0,94.0,1010.0,988.0,2.77,24.0,6.96,99.0,2023-11-23 05:57:27+08:00,2023-11-23 17:22:34+08:00,500.0,Rain,light rain,10n,2023-11-23 18:04:56.465741+08:00,Tayabas,2.0,2011004.0,0.15,2023-11-23,18:04:56,18
2023-11-23 20:58:09+08:00,10000.0,120.9169,14.4825,27.29,31.83,26.7,27.9,1011.0,92.0,1011.0,1011.0,3.55,94.0,4.55,96.0,2023-11-23 06:00:51+08:00,2023-11-23 17:24:34+08:00,501.0,Rain,moderate rain,10n,2023-11-23 21:01:47.946251+08:00,Cavite City,2.0,2005706.0,1.15,2023-11-23,20:58:09,20
2023-11-23 21:00:41+08:00,10000.0,120.929,14.459,27.21,31.71,26.69,27.87,1011.0,93.0,1011.0,1011.0,3.48,95.0,4.77,97.0,2023-11-23 06:00:46+08:00,2023-11-23 17:24:33+08:00,500.0,Rain,light rain,10n,2023-11-23 21:00:41.538178+08:00,Bacoor,2.0,2005706.0,0.73,2023-11-23,21:00:41,21
2023-11-23 21:00:48+08:00,10000.0,120.5361,14.6761,29.03,35.05,27.29,29.03,1012.0,81.0,1012.0,1011.0,3.07,50.0,6.03,83.0,2023-11-23 06:02:41+08:00,2023-11-23 17:25:47+08:00,501.0,Rain,moderate rain,10n,2023-11-23 21:00:49.229481+08:00,Balanga,1.0,8151.0,1.78,2023-11-23,21:00:48,21
2023-11-23 21:01:51+08:00,10000.0,121.1,14.6333,27.11,31.05,26.64,27.27,1011.0,90.0,1011.0,1010.0,2.07,67.0,3.53,100.0,2023-11-23 06:00:22+08:00,2023-11-23 17:23:36+08:00,501.0,Rain,moderate rain,10n,2023-11-23 21:01:51.775308+08:00,City of Marikina,2.0,2008256.0,2.99,2023-11-23,21:01:51,21
2023-11-23 21:02:43+08:00,10000.0,120.9367,14.4297,26.9,30.75,26.66,27.29,1011.0,93.0,1011.0,1010.0,3.4,96.0,5.06,98.0,2023-11-23 06:00:42+08:00,2023-11-23 17:24:34+08:00,500.0,Rain,light rain,10n,2023-11-23 21:02:43.206165+08:00,Imus,2.0,2005706.0,0.48,2023-11-23,21:02:43,21
2023-11-23 21:03:27+08:00,10000.0,120.8117,14.8419,27.32,30.13,26.73,28.85,1011.0,77.0,1011.0,1010.0,2.98,48.0,5.57,89.0,2023-11-23 06:01:50+08:00,2023-11-23 17:24:25+08:00,501.0,Rain,moderate rain,10n,2023-11-23 21:03:27.094765+08:00,Malolos,2.0,2008256.0,3.99,2023-11-23,21:03:27,21
2023-11-23 21:04:10+08:00,10000.0,120.5431,14.7678,27.07,29.9,27.05,28.85,1012.0,80.0,1012.0,1011.0,3.2,50.0,6.17,82.0,2023-11-23 06:02:48+08:00,2023-11-23 17:25:37+08:00,502.0,Rain,heavy intensity rain,10n,2023-11-23 21:04:10.234008+08:00,Samal,1.0,8151.0,4.34,2023-11-23,21:04:10,21
2023-11-23 21:04:17+08:00,10000.0,121.0453,14.8139,27.03,30.5,26.38,27.72,1011.0,87.0,1011.0,1005.0,1.88,64.0,3.61,93.0,2023-11-23 06:00:52+08:00,2023-11-23 17:23:32+08:00,502.0,Rain,heavy intensity rain,10n,2023-11-23 21:04:17.738299+08:00,San Jose del Monte,2.0,2008256.0,6.48,2023-11-23,21:04:17,21
2023-11-23 21:04:22+08:00,10000.0,120.6197,14.9696,28.87,34.59,27.06,28.87,1012.0,81.0,1012.0,1011.0,2.2,36.0,3.82,67.0,2023-11-23 06:02:48+08:00,2023-11-23 17:24:59+08:00,502.0,Rain,heavy intensity rain,10n,2023-11-23 21:04:22.208401+08:00,San Pablo,1.0,8152.0,4.21,2023-11-23,21:04:22,21
2023-11-23 23:59:09+08:00,10000.0,120.8817,14.3869,26.56,26.56,26.07,27.23,1010.0,94.0,1010.0,1008.0,3.18,76.0,5.64,98.0,2023-11-24 06:01:22+08:00,2023-11-24 17:24:54+08:00,500.0,Rain,light rain,10n,2023-11-24 00:02:15.549831+08:00,General Trias,2.0,2084056.0,0.24,2023-11-23,23:59:09,23
2023-11-24 00:01:20+08:00,8778.0,121.1803,13.4117,25.62,26.48,25.62,25.62,1011.0,86.0,1011.0,1010.0,2.18,63.0,5.5,94.0,2023-11-24 05:58:39+08:00,2023-11-24 17:25:14+08:00,500.0,Rain,light rain,10n,2023-11-24 00:01:20.541503+08:00,Calapan,2.0,2011004.0,0.63,2023-11-24,00:01:20,0
2023-11-24 00:01:58+08:00,10000.0,120.9367,14.3294,26.13,26.13,25.66,26.82,1011.0,96.0,1011.0,1001.0,3.07,82.0,6.23,98.0,2023-11-24 06:01:04+08:00,2023-11-24 17:24:46+08:00,500.0,Rain,light rain,10n,2023-11-24 00:01:58.487461+08:00,Dasmariñas,2.0,2084056.0,0.4,2023-11-24,00:01:58,0
2023-11-24 00:04:49+08:00,10000.0,121.5911,14.0289,24.39,25.31,24.39,24.39,1011.0,93.0,1011.0,988.0,2.7,21.0,7.26,98.0,2023-11-24 05:57:58+08:00,2023-11-24 17:22:37+08:00,500.0,Rain,light rain,10n,2023-11-24 00:04:49.821041+08:00,Tayabas,2.0,2011004.0,1.0,2023-11-24,00:04:49,0
